"journal_issue_id","citedMedium","volume","issue","publication_date","journal_sk"
1933,"Print","27","6","1975-11-01",647
1934,"Print","18","6","1976-03-15",192
1935,"Print","18","7","1976-04-01",192
1936,"Print","11","4","1976-04-01",193
1937,"Print","27","10","1976-03-05",197
1938,"Print","27","14","1976-04-02",197
1939,"Print","27","9","1976-02-27",197
1940,"Print","25","4","1976-04-01",469
1941,"Print","1","4","1976-01-24",201
1942,"Print","1","6","1976-02-07",201
1943,"Print","1","8","1976-02-21",201
1944,"Print","29","10","1975-10-01",879
1945,"Print","5","3","1976-03-01",203
1946,"Print","45","1","1976-01-01",650
1947,"Print","5","4","1976-04-01",203
1948,"Print","144","1","1976-02-27",651
1949,"Print","12","2","1976-03-01",472
1950,"Print","10","3","1976-02-25",205
1951,"Print","21","4","1975-01-01",880
1952,"Print","117","24","1975-06-13",654
1953,"Print","118","13","1976-03-26",654
1954,"Print","294","21","1976-05-20",207
1955,"Print","294","23","1976-06-03",207
1956,"Print","294","24","1976-06-10",207
1957,"Print","260","5551","1976-04-08",208
1958,"Print","260","5552","1976-04-15",208
1959,"Print","260","5554","1976-04-29",208
1960,"Print","120","16","1976-04-17",656
1961,"Print","8","1","1976-01-01",881
1962,"Print","46","8","1975-08-01",658
1963,"Print","47","3","1976-03-01",658
1964,"Print","15","2","1976-02-01",213
1965,"Print","1","1","1975-01-01",882
1966,"Print","67","13","1976-03-17",883
1967,"Print","30","15-16","1975-08-01",884
1968,"Print","67","14","1976-03-24",883
1969,"Print","67","15","1976-03-13",883
1970,"Print","67","16","1976-03-31",883
1971,"Print","67","17","1976-04-07",883
1972,"Print","117","15","1976-04-11",484
1973,"Print","23 suppl","","1975-12-01",885
1974,"Print","7","4","1975-10-01",220
1975,"Print","51","4","1976-04-01",222
1976,"Print","","11","1975-11-01",773
1977,"Print","","12","1975-12-01",773
1978,"Print","4","","1976-01-01",662
1979,"Print","362","2","1976-03-30",225
1980,"Print","362","3","1976-04-06",225
1981,"Print","36","1","1976-01-01",886
1982,"Print","5","10","1976-03-06",226
1983,"Print","5","11","1976-03-13",226
1984,"Print","5","3","1976-01-17",226
1985,"Print","5","8","1976-02-21",226
1986,"Print","142","17","1976-04-22",486
1987,"Print","55","4","1976-01-01",227
1988,"Print","31","9","1976-03-01",228
1989,"Print","59","3","1976-03-01",488
1990,"Print","28","1","1976-01-01",487
1991,"Print","59","4","1976-04-01",488
1992,"Print","15","2","1975-03-01",887
1993,"Print","59","5","1976-05-01",488
1994,"Print","52","604","1976-02-01",777
1995,"Print","216","1293","1976-03-01",229
1996,"Print","5","","1975-01-01",888
1997,"Print","","64","1976-01-01",889
1998,"Print","73","4","1976-04-01",231
1999,"Print","192","1109","1976-03-16",492
2000,"Print","193","1110","1976-03-30",492
2001,"Print","151","4","1976-04-01",493
2002,"Print","3","6","1975-11-01",494
2003,"Print","4","1","1976-01-01",494
2004,"Print","4","2","1976-02-01",494
2005,"Print","27","3","1975-09-01",890
2006,"Print","27","4","1975-12-01",890
2007,"Print","1","1","1975-01-01",891
2008,"Print","1","2","1975-01-01",891
2009,"Print","1","4","1975-01-01",891
2010,"Print","2","1","1976-01-01",891
2011,"Print","272","917","1975-11-13",496
2012,"Print","272","918","1975-11-13",496
2013,"Print","273","924","1976-02-05",496
2014,"Print","23","1","1976-01-01",497
2015,"Print","23","2","1976-02-01",497
2016,"Print","7","6","1975-01-01",235
2017,"Print","25","2","1976-01-01",237
2018,"Print","77","12","1975-01-01",892
2019,"Print","65","3","1976-03-01",246
2020,"Print","66","2","1976-05-01",246
2021,"Print","119","2","1976-05-01",893
2022,"Print","11","2","1976-02-01",782
2023,"Print","1","1","1975-01-01",894
2024,"Print","1","2","1975-01-01",894
2025,"Print","1","6","1975-01-01",894
2026,"Print","13","4","1976-04-01",254
2027,"Print","20","2","1976-03-01",675
2028,"Print","28","2","1976-03-01",258
2029,"Print","95","6","1975-06-01",895
2030,"Print","24","3","1976-03-01",896
2031,"Print","11","2","1976-01-01",897
2032,"Print","106","14","1976-04-03",677
2033,"Print","22","3-4","1975-12-01",898
2034,"Print","20","6","1975-11-01",788
2035,"Print","192","4241","1976-05-21",512
2036,"Print","69","4","1976-04-01",265
2037,"Print","50","15","1976-04-03",267
2038,"Print","50","9","1976-02-28",267
2039,"Print","50","5","1976-03-09",268
2040,"Print","142","5","1976-05-01",270
2041,"Print","5","5","1976-05-01",899
2042,"Print","47","12","1975-01-01",900
2043,"Print","35","2","1976-02-01",279
2044,"Print","27","1","1976-01-01",521
2045,"Print","27","3","1976-03-01",521
2046,"Print","138","13","1976-03-22",285
2047,"Print","7","2","1976-03-01",280
2048,"Print","138","17","1976-04-19",285
2049,"Print","104","4","1975-04-01",901
2050,"Print","104","6","1975-06-01",901
2051,"Print","31","1-2","1976-01-01",286
2052,"Print","7","4","1976-04-01",526
2053,"Print","","6","1975-11-01",902
2054,"Print","70","2","1976-04-01",291
2055,"Print","22","3","1976-03-01",292
2056,"Print","14","2","1975-01-01",903
2057,"Print","14","4","1975-01-01",903
2058,"Print","15","1","1976-01-01",903
2059,"Print","29","8","1976-04-15",293
2060,"Print","30","13","1975-07-01",298
2061,"Print","180","1","1976-02-01",797
2062,"Print","52","5","1976-02-20",904
2063,"Print","157","1","1975-02-07",535
2064,"Print","159","4","1975-11-24",535
2065,"Print","35","2-3","1975-07-01",905
2066,"Print","23","2","1976-03-01",906
2067,"Print","15","6","1975-01-01",312
2068,"Print","76","2","1976-01-01",538
2069,"Print","76","3","1976-01-01",538
2070,"Print","16","4","1975-01-01",907
2071,"Print","43","1","1976-02-01",908
2072,"Print","30","2","1975-01-01",801
2073,"Print","82","1","1976-05-01",696
2074,"Print","20","1","1976-01-01",909
2075,"Print","45","5","1975-11-01",540
2076,"Print","26","1","1975-04-01",910
2077,"Print","53","2","1976-02-01",911
2078,"Print","26","2-3","1975-07-01",910
2079,"Print","33","1","1976-01-01",548
2080,"Print","81","3-4","1976-03-01",319
2081,"Print","199","4","1976-01-01",704
2082,"Print","32","3-4","1975-01-01",912
2083,"Print","66","","1976-01-01",323
2084,"Print","1","","1975-01-01",913
2085,"Print","17","1","1976-01-01",914
2086,"Print","37","6","1976-05-01",555
2087,"Print","33","4","1976-04-01",810
2088,"Print","4","1","1976-01-01",809
2089,"Print","46","2","1976-04-01",915
2090,"Print","230","3","1976-03-01",330
2091,"Print","230","4","1976-04-01",330
2092,"Print","126","5","1976-05-01",711
2093,"Print","131","4","1976-04-01",564
2094,"Print","13","2","1976-04-01",712
2095,"Print","11","1","1975-10-01",916
2096,"Print","25","2","1976-02-01",334
2097,"Print","25","3","1976-03-01",334
2098,"Print","70","2","1976-02-01",335
2099,"Print","44","5","1976-05-01",338
2100,"Print","32","1","1975-01-01",818
2101,"Print","36","4","1976-04-01",917
2102,"Print","28","3","1976-05-01",918
2103,"Print","16","2","1975-03-01",567
2104,"Print","16","8","1975-12-01",567
2105,"Print","16","9","1975-12-01",567
2106,"Print","85","2 Pt. 3 26","1976-03-01",919
2107,"Print","85","2 Suppl 25 Pt 2","1976-03-01",919
2108,"Print","58","2","1976-03-01",343
2109,"Print","13","2","1976-03-01",920
2110,"Print","20","11","1975-11-01",574
2111,"Print","25","2","1976-03-01",921
2112,"Print","20","6","1975-06-01",574
2113,"Print","20","7","1975-06-01",574
2114,"Print","9","2","1976-02-01",575
2115,"Print","9","4","1976-04-01",575
2116,"Print","31","4","1976-04-01",922
2117,"Print","4","1","1976-01-01",923
2118,"Print","4","2","1976-01-01",923
2119,"Print","183","4","1976-04-01",577
2120,"Print","21","4","1976-04-01",578
2121,"Print","21","5","1976-05-01",578
2122,"Print","219","1","1976-01-01",579
2123,"Print","136","5","1976-05-01",580
2124,"Print","33","5","1976-05-01",351
2125,"Print","220","3","1976-03-05",581
2126,"Print","94","5","1976-05-01",924
2127,"Print","28","5-6","1975-12-01",925
2128,"Print","88","12","1975-01-01",926
2129,"Print","40","1","1976-03-01",927
2130,"Print","89","10","1976-05-15",926
2131,"Print","14","3","1975-11-01",1
2132,"Print","68","4","1976-02-23",2
2133,"Print","69","2","1976-03-22",2
2134,"Print","69","3","1976-04-05",2
2135,"Print","25","3","1976-02-01",3
2136,"Print","25","8","1976-04-15",3
2137,"Print","25","9","1976-05-01",3
2138,"Print","140","9","1976-05-04",591
2139,"Print","33","4","1976-04-01",593
2140,"Print","57","2","1976-04-01",364
2141,"Print","48","4","1975-12-01",928
2142,"Print","83","4","1976-04-01",721
2143,"Print","35","3","1976-05-01",9
2144,"Print","15","8","1976-04-20",10
2145,"Print","15","9","1976-05-04",10
2146,"Print","426","3","1976-03-19",11
2147,"Print","427","2","1976-04-14",11
2148,"Print","429","3","1976-05-13",11
2149,"Print","431","1","1976-04-22",11
2150,"Print","432","2","1976-05-03",11
2151,"Print","5","2","1975-01-01",835
2152,"Print","21","2","1976-03-01",12
2153,"Print","150","2","1976-04-01",929
2154,"Print","22","6","1975-11-01",596
2155,"Print","3","2","1976-04-01",837
2156,"Print","8","4","1975-10-01",836
2157,"Print","18","4","1976-04-01",371
2158,"Print","18","6","1976-06-01",371
2159,"Print","15","3","1976-03-01",17
2160,"Print","16","1-2","1975-01-01",930
2161,"Print","48","1","1976-02-01",23
2162,"Print","1","6015","1976-04-17",25
2163,"Print","1","6016","1976-04-24",25
2164,"Print","1","6018","1976-05-08",25
2165,"Print","1","6019","1976-05-15",25
2166,"Print","52","2","1976-04-01",931
2167,"Print","107","1","1976-04-30",26
2168,"Print","107","2","1976-05-07",26
2169,"Print","107","3","1976-05-14",26
2170,"Print","169","5","1975-01-01",598
2171,"Print","54","4","1976-04-01",378
2172,"Print","72","5","1976-05-01",932
2173,"Print","36","5","1976-05-01",32
2174,"Print","36","6","1976-06-01",32
2175,"Print","47","1","1976-03-01",33
2176,"Print","10","3","1976-01-01",933
2177,"Print","31","3","1976-03-01",383
2178,"Print","13","3-4","1976-06-01",37
2179,"Print","24","1","1976-01-01",726
2180,"Print","282","5","1976-02-02",38
2181,"Print","282","7","1976-02-16",38
2182,"Print","282","8","1976-02-23",38
2183,"Print","38","5","1976-05-01",39
2184,"Print","38","5 Suppl 1","1976-05-01",39
2185,"Print","38","6","1976-06-01",39
2186,"Print","38","6 Suppl 2","1976-06-01",39
2187,"Print","53","6","1976-06-01",727
2188,"Print","69","1","1976-05-17",42
2189,"Print","22","3","1975-12-01",384
2190,"Print","19","6","1976-06-01",386
2191,"Print","54","3","1976-01-01",48
2192,"Print","54","1","1976-01-01",388
2193,"Print","53","2","1976-01-01",49
2194,"Print","19","3","1976-03-01",54
2195,"Print","15","6","1975-01-01",934
2196,"Print","69","5","1976-05-01",56
2197,"Print","22","6","1976-03-01",935
2198,"Print","4","2","1976-03-01",391
2199,"Print","101","21","1976-05-21",61
2200,"Print","10","1","1976-03-01",936
2201,"Print","3","","1975-01-01",937
2202,"Print","12","1","1976-01-01",736
2203,"Print","99","2","1976-05-01",71
2204,"Print","22","3","1976-03-01",398
2205,"Print","32","2","1976-02-15",401
2206,"Print","32","4","1976-04-15",401
2207,"Print","","1","1975-01-01",612
2208,"Print","","2","1976-03-01",612
2209,"Print","","5","1975-09-01",612
2210,"Print","58","1","1975-10-15",403
2211,"Print","31","1","1976-01-01",612
2212,"Print","59","1","1975-11-01",403
2213,"Print","64","1","1976-04-15",403
2214,"Print","35","8","1976-06-01",848
2215,"Print","25","2","1976-01-01",738
2216,"Print","24","5","1975-09-01",738
2217,"Print","27","4","1976-04-01",739
2218,"Print","49","2","1976-04-01",80
2219,"Print","50","1","1976-05-01",80
2220,"Print","25","4","1976-04-01",938
2221,"Print","25","5","1976-05-01",938
2222,"Print","53","4","1976-04-01",406
2223,"Print","5","","1975-01-01",939
2224,"Print","70","6","1976-06-01",408
2225,"Print","82","3","1976-03-25",81
2226,"Print","11","1","1975-01-01",940
2227,"Print","11","10","1975-01-01",940
2228,"Print","11","12","1975-01-01",940
2229,"Print","17","3","1976-03-01",83
2230,"Print","15 suppl 1","","1975-01-01",941
2231,"Print","93","24","1975-08-28",89
2232,"Print","94","14","1976-05-13",89
2233,"Print","7","1","1976-01-01",620
2234,"Print","57","4","1976-04-01",942
2235,"Print","149","3","1976-03-01",94
2236,"Print","149","4","1976-04-01",94
2237,"Print","63","12","1975-12-01",623
2238,"Print","64","2","1976-02-01",623
2239,"Print","13","3","1976-03-01",99
2240,"Print","13","5","1976-05-01",99
2241,"Print","50","5","1976-01-01",101
2242,"Print","15","4","1976-05-01",420
2243,"Print","8","2","1976-01-01",104
2244,"Print","6","1-2","1975-01-01",943
2245,"Print","27","3","1976-03-01",745
2246,"Print","6","1",NA,108
2247,"Print","43","1-2","1976-03-01",944
2248,"Print","25","1","1976-01-01",627
2249,"Print","19","2","1975-10-01",945
2250,"Print","42","5","1976-05-01",113
2251,"Print","40","1","1976-02-01",426
2252,"Print","40","2","1976-04-01",426
2253,"Print","59","3","1976-05-01",115
2254,"Print","13","1","1975-09-01",946
2255,"Print","77","6","1975-06-01",118
2256,"Print","78","3","1975-09-01",118
2257,"Print","78","6","1975-12-01",118
2258,"Print","79","2","1976-02-01",118
2259,"Print","251","7","1976-04-10",119
2260,"Print","251","10","1976-05-25",119
2261,"Print","10","3","1976-05-01",748
2262,"Print","88","2","1976-06-01",122
2263,"Print","120","1","1976-05-12",125
2264,"Print","120","2","1976-05-26",125
2265,"Print","42","5","1976-05-01",428
2266,"Print","29","3","1976-03-01",630
2267,"Print","1","6","1975-01-01",860
2268,"Print","2","1","1976-01-01",860
2269,"Print","55","3","1976-05-01",132
2270,"Print","24","3","1976-05-01",134
2271,"Print","4","1","1976-01-01",947
2272,"Print","98","12","1976-06-09",135
2273,"Print","66","6","1976-06-01",948
2274,"Print","31","3","1976-05-01",949
2275,"Print","116","5","1976-05-01",434
2276,"Print","67","2","1976-03-01",950
2277,"Print","116","6","1976-06-01",434
2278,"Print","87","4","1976-04-01",436
2279,"Print","87","5","1976-05-01",436
2280,"Print","90","5","1976-05-01",951
2281,"Print","17","2","1976-03-01",143
2282,"Print","69","1","1976-04-01",145
2283,"Print","64","1","1976-02-01",146
2284,"Print","14","4","1976-04-01",635
2285,"Print","196","2","1976-05-01",148
2286,"Print","67","4","1976-04-01",150
2287,"Print","38","2","1976-01-01",952
2288,"Print","26","5","1976-05-01",153
2289,"Print","28","2","1976-06-01",953
2290,"Print","21","6","1975-01-01",440
2291,"Print","5","3","1976-05-01",954
2292,"Print","117","2","1975-10-01",955
2293,"Print","88","5","1976-05-01",441
2294,"Print","3","4","1975-01-01",158
2295,"Print","4","1","1976-02-01",956
2296,"Print","65","4","1976-04-01",159
2297,"Print","197","2","1976-05-01",160
2298,"Print","256","3","1976-04-01",161
2299,"Print","23","1","1976-02-01",162
2300,"Print","19","4","1976-04-01",639
2301,"Print","19","5","1976-05-01",639
2302,"Print","19","5","1976-05-01",164
2303,"Print","17","6","1976-06-01",957
2304,"Print","102","2","1976-04-05",169
2305,"Print","102","3","1976-04-15",169
2306,"Print","1","5","1976-05-01",453
2307,"Print","1","3-4","1975-01-01",866
2308,"Print","18","2","1976-05-01",171
2309,"Print","115","5","1976-05-01",172
2310,"Print","40","3","1976-03-01",958
2311,"Print","25","3","1976-03-01",959
2312,"Print","29","3","1976-03-01",868
2313,"Print","40","4","1976-04-01",869
2314,"Print","25","6","1975-01-01",456
2315,"Print","16","1","1976-01-01",182
2316,"Print","29","2","1976-01-01",760
2317,"Print","54","9","1976-05-01",185
2318,"Print","26","2 Pt l","1976-04-01",960
2319,"Print","34","5","1976-05-01",873
2320,"Print","27","5","1976-05-01",874
2321,"Print","7","1","1976-01-01",875
2322,"Print","56","2","1976-02-01",188
2323,"Print","71","6","1976-06-01",645
2324,"Print","60","4","1976-07-01",961
2325,"Print","33","1","1976-01-01",962
2326,"Print","97","11","1975-11-01",963
2327,"Print","97","12","1975-12-01",963
2328,"Print","18","8","1976-04-15",192
2329,"Print","18","9","1976-05-01",192
2330,"Print","11","5","1976-05-01",193
2331,"Print","104","5","1976-05-01",196
2332,"Print","39","1","1976-01-01",194
2333,"Print","","2","1975-03-01",964
2334,"Print","25","6","1976-06-01",469
2335,"Print","1","9","1976-02-28",201
2336,"Print","","4","1975-07-01",964
2337,"Print","70","32-33","1975-08-08",202
2338,"Print","71","19","1976-05-07",202
2339,"Print","27","3","1975-02-04",965
2340,"Print","5","5","1976-05-01",203
2341,"Print","142","4","1976-12-31",651
2342,"Print","145","1","1976-04-23",651
2343,"Print","11","1","1976-03-26",205
2344,"Print","118","22","1976-05-28",654
2345,"Print","38","2","1976-04-01",655
2346,"Print","294","26","1976-06-24",207
2347,"Print","295","1","1976-07-01",207
2348,"Print","295","3","1976-07-15",207
2349,"Print","19","9-10","1975-01-01",966
2350,"Print","12","8","1975-11-01",967
2351,"Print","261","5556","1976-05-13",208
2352,"Print","120","20","1976-05-15",656
2353,"Print","120","21","1976-05-22",656
2354,"Print","8","2","1976-01-01",881
2355,"Print","23","1","1976-01-01",211
2356,"Print","14","2","1976-04-01",968
2357,"Print","18","5-6","1975-01-01",969
2358,"Print","19","1-2","1975-01-01",969
2359,"Print","117","16","1976-04-18",484
2360,"Print","24","2","1976-02-01",885
2361,"Print","5","6","1976-06-01",970
2362,"Print","10","4","1976-04-01",221
2363,"Print","","3","1975-05-01",971
2364,"Print","10","6","1976-06-01",221
2365,"Print","","1","1976-01-01",773
2366,"Print","363","1","1976-05-06",225
2367,"Print","5","14","1976-04-03",226
2368,"Print","5","18","1976-05-01",226
2369,"Print","3","3","1976-03-01",972
2370,"Print","3","4","1976-04-01",972
2371,"Print","142","18","1976-04-29",486
2372,"Print","31","13","1976-03-29",228
2373,"Print","31","14","1976-04-05",228
2374,"Print","40","1","1976-01-01",973
2375,"Print","48","4","1976-04-01",776
2376,"Print","52","606","1976-04-01",777
2377,"Print","216","1294","1976-04-01",229
2378,"Print","20","11","1975-11-01",974
2379,"Print","73","5","1976-05-01",231
2380,"Print","193","1111","1976-04-13",492
2381,"Print","69","5","1976-05-01",232
2382,"Print","274","929","1976-03-18",496
2383,"Print","274","930","1976-03-18",496
2384,"Print","2","1","1975-03-01",975
2385,"Print","47","2","1976-05-28",241
2386,"Print","17","1","1976-01-01",976
2387,"Print","5","","1976-01-01",977
